algorithm,comparisonWarning,completePaths,failedPaths,failureRate,horizon,meanFees,meanFunding,meanTerminalOrStoppedReturn,medianPathSharpe,paths,seed,stress,worstDrawdown,worstES95,worstTerminalOrStoppedReturn
cash,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,3,0.0,0.0,0.0,,30,20260917,missed10pct,0.0,-0.0,0.0
cash,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,3,0.0,0.0,0.0,,30,20260917,impact10bp,0.0,-0.0,0.0
cash,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,3,0.0,0.0,0.0,,30,20260917,funding2x,0.0,-0.0,0.0
constant_long,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,15,15,0.5,3,0.000628564365468834,-0.008943432639656282,-0.013745458597568917,-0.592507145327769,30,20260917,base,0.16530906556774005,0.019493541421307558,-0.13002180132488594
constant_long,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,15,15,0.5,3,0.0009425473291595819,-0.008940555724442679,-0.01436194024303361,-0.5999661455521976,30,20260917,cost1_5x,0.1655415077840282,0.019508116805734988,-0.13063539152199477
constant_long,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,15,15,0.5,3,0.0012557237753680625,-0.008938179821239909,-0.014575891798652945,-0.607423150289737,30,20260917,cost2x,0.16577390533020708,0.01952269222419841,-0.1312485433305416
constant_long,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,15,15,0.5,3,0.0015691570485463276,-0.00893530467037763,-0.015191573419194663,-0.6148781176361515,30,20260917,extreme25bp,0.16600625820622794,0.019537267676648373,-0.13186125706744967
constant_long,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,16,14,0.4666666666666667,3,0.0006318413130871199,-0.009074153955372938,-0.021043924128156873,-0.662889852922045,30,20260917,delay1bar,0.1589991739711374,0.018839121322234642,-0.13251506903598675
constant_long,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,15,15,0.5,3,0.0004529243994285264,-0.008977925798656299,-0.01131492180654637,-0.5902993438866475,30,20260917,partial50pct,0.16305344133346222,0.018913782966127647,-0.12463066849985371
constant_long,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,15,15,0.5,3,0.0006092152371085806,-0.008952328041393206,-0.013782361939270397,-0.5858940609695575,30,20260917,missed10pct,0.16813519847230762,0.01964885554567185,-0.12870320213568076
constant_long,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,15,15,0.5,3,0.0006284645739376656,-0.00894198000998126,-0.014068771383734923,-0.5961114599036625,30,20260917,impact10bp,0.16544085653794183,0.01950567303348232,-0.1303056051333138
constant_long,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,14,16,0.5333333333333333,3,0.0006189852680675654,-0.01740997790898275,-0.02215471908890269,-0.6761233260286712,30,20260917,funding2x,0.16638206711813874,0.019490379702432413,-0.13640210023279897
constant_short,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,20,10,0.3333333333333333,3,0.0010361571206983437,0.00670482815504439,0.0005651476666172717,0.37574909672666856,30,20260917,base,0.2536262285276687,0.0237550667009451,-0.2336719329308511
constant_short,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,19,11,0.36666666666666664,3,0.0015437038357454327,0.006634981330272829,-0.004800681046515746,0.3134781691836145,30,20260917,cost1_5x,0.25413103924711133,0.023766396496291725,-0.23435749022347918
constant_short,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,19,11,0.36666666666666664,3,0.00205717123206168,0.006632157102378208,-0.005825473582162895,0.3025589347970361,30,20260917,cost2x,0.2546355612991782,0.023777727490912982,-0.23504247226869734
constant_short,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,19,11,0.36666666666666664,3,0.0025700896585445455,0.006629334404650976,-0.006849175852743461,0.291638991971294,30,20260917,extreme25bp,0.25513979483492555,0.023789059685046847,-0.23572687954399096
constant_short,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,18,12,0.4,3,0.0009998176916173526,0.006579004062876292,-0.008147636461821699,0.13619495953653532,30,20260917,delay1bar,0.22443081637538065,0.023761484559941065,-0.20010480682325893
constant_short,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,19,11,0.36666666666666664,3,0.0006779867394583103,0.006776189586867395,-0.00369470581703365,0.29786955432995155,30,20260917,partial50pct,0.251668576397307,0.02328729900239761,-0.23366866548646537
constant_short,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,19,11,0.36666666666666664,3,0.0009651337638160821,0.006673191945277195,-0.003235999979339151,0.1416447817999905,30,20260917,missed10pct,0.2537864588640827,0.024195232841765557,-0.23404724643497943
constant_short,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,19,11,0.36666666666666664,3,0.0010294512334125619,0.006636514445450691,-0.004238571517977733,0.31986561375755085,30,20260917,impact10bp,0.2539841829470788,0.023763622601625085,-0.2341477931739746
constant_short,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,20,10,0.3333333333333333,3,0.0010404351308804355,0.013651260197169716,0.006837359124857349,0.4411075163416517,30,20260917,funding2x,0.2513678847011078,0.023781528566200683,-0.23008476544224055
historical_mean,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,15,15,0.5,3,0.000628564365468834,-0.008943432639656282,-0.013745458597568917,-0.592507145327769,30,20260917,base,0.16530906556774005,0.019493541421307558,-0.13002180132488594
historical_mean,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,15,15,0.5,3,0.0009425473291595819,-0.008940555724442679,-0.01436194024303361,-0.5999661455521976,30,20260917,cost1_5x,0.1655415077840282,0.019508116805734988,-0.13063539152199477
historical_mean,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,15,15,0.5,3,0.0012557237753680625,-0.008938179821239909,-0.014575891798652945,-0.607423150289737,30,20260917,cost2x,0.16577390533020708,0.01952269222419841,-0.1312485433305416
historical_mean,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,15,15,0.5,3,0.0015691570485463276,-0.00893530467037763,-0.015191573419194663,-0.6148781176361515,30,20260917,extreme25bp,0.16600625820622794,0.019537267676648373,-0.13186125706744967
historical_mean,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,16,14,0.4666666666666667,3,0.0006318413130871199,-0.009074153955372938,-0.021043924128156873,-0.662889852922045,30,20260917,delay1bar,0.1589991739711374,0.018839121322234642,-0.13251506903598675
historical_mean,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,15,15,0.5,3,0.0004529243994285264,-0.008977925798656299,-0.01131492180654637,-0.5902993438866475,30,20260917,partial50pct,0.16305344133346222,0.018913782966127647,-0.12463066849985371
historical_mean,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,15,15,0.5,3,0.0006092152371085806,-0.008952328041393206,-0.013782361939270397,-0.5858940609695575,30,20260917,missed10pct,0.16813519847230762,0.01964885554567185,-0.12870320213568076
historical_mean,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,15,15,0.5,3,0.0006284645739376656,-0.00894198000998126,-0.014068771383734923,-0.5961114599036625,30,20260917,impact10bp,0.16544085653794183,0.01950567303348232,-0.1303056051333138
historical_mean,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,14,16,0.5333333333333333,3,0.0006189852680675654,-0.01740997790898275,-0.02215471908890269,-0.6761233260286712,30,20260917,funding2x,0.16638206711813874,0.019490379702432413,-0.13640210023279897
last_return,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0005090136108826273,-3.7124909757664606e-06,-0.003592418233430006,-2.9249797719011497,30,20260917,base,0.03864580798063766,0.029718147753105884,-0.03610438717133624
last_return,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.00076336574535742,-3.7028403911240107e-06,-0.0041013942915880935,-3.180747554628307,30,20260917,cost1_5x,0.038790071942235826,0.02971818166563789,-0.03637100213963673
last_return,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0010176160771045671,-3.6931948974630993e-06,-0.0046101665876329394,-3.4327083680558372,30,20260917,cost2x,0.03893433622875819,0.029718215574944695,-0.036637550405784536
last_return,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.001271767551027164,-3.6835536246844662e-06,-0.005118741075040301,-3.680662103154461,30,20260917,extreme25bp,0.03907860084060888,0.029718249481369585,-0.03690403199501879
last_return,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.00040776041828474236,2.737593203932999e-05,-0.0031285653124732008,-5.16824932272433,30,20260917,delay1bar,0.049722774561569816,0.029294445538479597,-0.049722774561569816
last_return,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,3,0.012612368873844407,-0.0017963950856153459,0.04103364785147668,0.8626196444514442,30,20260917,partial50pct,0.14929457285077785,0.012283444905779454,-0.0874141508503149
last_return,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0005586860763148988,1.0794001112525684e-05,-0.0050700290080563535,-3.804479648450898,30,20260917,missed10pct,0.03864580798063766,0.029718147753105884,-0.03610438717133624
last_return,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0005088898805801326,-3.699498638591092e-06,-0.004198071999008246,-3.2518325764079377,30,20260917,impact10bp,0.03880378236274795,0.029718150994088144,-0.03638326492982591
last_return,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0005254263835460344,-1.172950652318402e-05,-0.003198831051029945,-1.862824292510903,30,20260917,funding2x,0.0385643543623041,0.02969314515947008,-0.03587611883422681
momentum,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.00043481204599170694,4.166511795354743e-05,-0.0009223425459311022,0.80048714434328,30,20260917,base,0.042159364816923506,0.02973291008180101,-0.04071520932885231
momentum,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0006521327067742189,4.1663992565410794e-05,-0.0013558656080189283,0.6350889568485923,30,20260917,cost1_5x,0.04255258343437274,0.02974033349436178,-0.04146781431925273
momentum,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0008693964745182281,4.166286864307695e-05,-0.0017892750728940698,0.44527031952642504,30,20260917,cost2x,0.042945864018156144,0.029747762470075045,-0.0422201567058168
momentum,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.001086603360550325,4.1661746185890915e-05,-0.002222570963182561,0.06572244028420815,30,20260917,extreme25bp,0.04333920662627888,0.02975519701624274,-0.04297223651378457
momentum,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0003930332355152795,5.408263071151123e-05,0.004678588797436715,3.6057858861384426,30,20260917,delay1bar,0.03208781696178986,0.013094949037007808,-0.01721879911113844
momentum,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,26,4,0.13333333333333333,3,0.012263046330764733,-0.0018466001787728024,-0.024683724553620827,-0.4339597490745911,30,20260917,partial50pct,0.15863644781558706,0.013577031307646618,-0.1497078273274779
momentum,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0004347439078457333,4.1644552990768516e-05,-0.0009199900088988411,0.8105847558714767,30,20260917,missed10pct,0.042159364816923506,0.02973291008180101,-0.04071520932885231
momentum,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0004347481958682697,4.1663778516350376e-05,-0.001423615253645157,0.6098076932303866,30,20260917,impact10bp,0.042669304859950574,0.02974339809597304,-0.04168328297888857
momentum,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.00043482064263658163,8.33345846897514e-05,-0.0008806117465802954,0.758683010521658,30,20260917,funding2x,0.0421262658475674,0.029707895073353807,-0.0406318943171059
reversal,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.00043093849855687706,-4.170598881886304e-05,-0.0007694375996448659,-1.3849665078017903,30,20260917,base,0.05047993353055047,0.02383403190429867,-0.03662210598027171
reversal,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0006463235690839424,-4.17049611442256e-05,-0.0012013168606012981,-1.5508397107311254,30,20260917,cost1_5x,0.05098267923981803,0.023837015676708928,-0.03737455425649394
reversal,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0008616525353253487,-4.170393489811941e-05,-0.0016330837259697305,-1.9327451730167486,30,20260917,cost2x,0.051485325440126406,0.02384000019628707,-0.03812661442359466
reversal,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0010769254084413318,-4.170291007989499e-05,-0.0020647382180981463,-2.3867524112692755,30,20260917,extreme25bp,0.05198787215769418,0.02384298546331387,-0.03887828665465776
reversal,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0003714834931129835,-4.6080885429806446e-05,-0.007032760050331591,-4.871959726942983,30,20260917,delay1bar,0.044899942733039766,0.029551084440978648,-0.04021357831858563
reversal,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,27,3,0.1,3,0.012039849880674717,0.0016175225143896703,-0.028822744653357265,-0.35805012808983705,30,20260917,partial50pct,0.16624886734735278,0.015915479935194835,-0.15310306251639683
reversal,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.000430900280884996,-4.169445423733751e-05,-0.0007706042319626312,-1.3904125753747638,30,20260917,missed10pct,0.05047993353055047,0.02383403190429867,-0.03662210598027171
reversal,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0004308754078979077,-4.1704850233609326e-05,-0.0012696607610890717,-1.577134092199952,30,20260917,impact10bp,0.05115755855280024,0.023837015676708928,-0.0375520053029097
reversal,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0004309303980466489,-8.340760269152585e-05,-0.0008110483745129793,-1.343504369233762,30,20260917,funding2x,0.05033391007784471,0.023857816272192522,-0.03661728550893184
ridge_optimizer,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0003702537493111911,-0.0005272722984779435,-0.017458788690062378,-1.8851564087155943,30,20260917,base,0.16352263460680938,0.02383403190429867,-0.1266812979425468
ridge_optimizer,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0005553041537524178,-0.000527192434984028,-0.01782305508023337,-1.9096113373982468,30,20260917,cost1_5x,0.16374851151621517,0.023837015676708928,-0.12702411626617094
ridge_optimizer,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0007403035900876379,-0.0005271125857276679,-0.018187221009476114,-1.934049465650729,30,20260917,cost2x,0.16397434695752222,0.02384000019628707,-0.1273668057487859
ridge_optimizer,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0009252520673468646,-0.0005270327507099799,-0.018551286495758004,-1.958468586865901,30,20260917,extreme25bp,0.1642001409347562,0.02384298546331387,-0.1277093664216713
ridge_optimizer,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0003623152557667745,-0.0004738616842201021,-0.02392789955402586,-3.226230496226713,30,20260917,delay1bar,0.15899917397113572,0.029551084440978648,-0.13251506903598675
ridge_optimizer,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,16,14,0.4666666666666667,3,0.002578930033839433,-0.006982055082700312,-0.026217982741801024,-0.451434666790784,30,20260917,partial50pct,0.1644061218862598,0.01839093467785339,-0.12463066849985371
ridge_optimizer,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.000367063604920141,-0.0006029464972220885,-0.015979121640615594,-1.5200358987465972,30,20260917,missed10pct,0.1649182977673429,0.02383403190429867,-0.12799005613344572
ridge_optimizer,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.000370210731193154,-0.0005271788957202792,-0.017799421846706926,-1.905769448960307,30,20260917,impact10bp,0.1636472649060603,0.023837015676708928,-0.12690947685203613
ridge_optimizer,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.00037012619760237454,-0.001050801339458613,-0.017953539996383803,-1.9064292091604635,30,20260917,funding2x,0.16451551481057602,0.023857816272192522,-0.1294039193815837
logistic,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,29,1,0.03333333333333333,3,0.0009243396898840573,0.00037922571407568044,0.006265374679999999,0.3555132475977151,30,20260917,base,0.08368508446430589,0.006285981757752556,-0.04416582469476149
logistic,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,29,1,0.03333333333333333,3,0.001385555699395512,0.00037884020506436607,0.005335199793978192,0.2835000281709987,30,20260917,cost1_5x,0.08371157888170022,0.006353981342188027,-0.045627578678701264
logistic,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,29,1,0.03333333333333333,3,0.0018461372714392757,0.00037845516021611423,0.0044063042909867475,0.21440375457162392,30,20260917,cost2x,0.08373810325244824,0.006421983295088048,-0.04708745286911853
logistic,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,29,1,0.03333333333333333,3,0.0023060854930355085,0.0003780705788882058,0.0034786859802886836,0.14587196270537472,30,20260917,extreme25bp,0.08376465757607587,0.0064899876164909,-0.04854544920957271
logistic,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,29,1,0.03333333333333333,3,0.0009028495676324151,0.00033619810928014495,-0.01163290534385137,-0.17409422485456794,30,20260917,delay1bar,0.12737211112932179,0.008602125074926466,-0.11924280941446286
logistic,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,3,0.00047596574052848496,0.00028759988790447703,0.0011426827728742595,0.2344249168547247,30,20260917,partial50pct,0.06558809871746862,0.006309540469811485,-0.03784688051242047
logistic,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,29,1,0.03333333333333333,3,0.0007945120294531037,0.0004030748307296432,-0.0032154268861801466,-0.2452082222449736,30,20260917,missed10pct,0.11573000152233348,0.008968091113104693,-0.046594152267389055
logistic,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,29,1,0.03333333333333333,3,0.0009237030271799484,0.0003788392419404187,0.005328714241414871,0.27958152879651077,30,20260917,impact10bp,0.0836956069215139,0.0063539358150464,-0.04560545259694215
logistic,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,29,1,0.03333333333333333,3,0.0009247012931466158,0.0007588244364223143,0.00665271431741411,0.35595761517914326,30,20260917,funding2x,0.083478459718343,0.006252178605515068,-0.0433723959123824
contextual_bandit,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0006356063362106624,-8.374499280601187e-05,0.0010530097672907875,0.09252590207006442,30,20260917,base,0.07932454557363444,0.02383403190429867,-0.04346427511219486
contextual_bandit,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0009654241443841309,-8.112920738321923e-05,0.00039262162174205824,-0.3778510894219467,30,20260917,cost1_5x,0.08653038070237062,0.023837015676708928,-0.04611542549095027
contextual_bandit,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0012864403237500936,-8.1031433222866e-05,-0.000244449627007696,-0.5630441716195766,30,20260917,cost2x,0.08770584822211602,0.02384000019628707,-0.04875988504991369
contextual_bandit,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0016070637320770337,-8.093382380530978e-05,-0.0008807442797351424,-0.7477583575960152,30,20260917,extreme25bp,0.08888012428751879,0.02384298546331387,-0.051397669171514115
contextual_bandit,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0009433103609947046,-3.845367390976027e-05,-0.0028480085854258206,-1.0629154728237564,30,20260917,delay1bar,0.08560567762809435,0.029551084440978648,-0.06546581817439434
contextual_bandit,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,29,1,0.03333333333333333,3,0.007537543382053722,-0.001903031299893229,0.053852763563131956,0.815455086750188,30,20260917,partial50pct,0.12102036145886341,0.010495575146573436,-0.09056674107912133
contextual_bandit,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0006443581994684964,-8.941114301582914e-06,0.0009963143762432311,-0.3513934720997222,30,20260917,missed10pct,0.08762650688528895,0.02383403190429867,-0.048979488060038934
contextual_bandit,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0006435780456681615,-8.112107666515399e-05,0.0003305413528955081,-0.40148824716649695,30,20260917,impact10bp,0.08660023953918039,0.023837015676708928,-0.04639491139077512
contextual_bandit,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0006355447726802509,-0.00016742202568637414,0.0009699003839645614,0.31330474361073346,30,20260917,funding2x,0.07954973219881345,0.023857816272192522,-0.04382803096433496
behavior_uniform,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0013334227514381325,0.00017922643443814209,-0.019561443265071254,-3.3962293396822973,30,20260917,base,0.054796254670863576,0.017027652316665143,-0.05352557141808889
behavior_uniform,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0019989601394136375,0.0001791670429712874,-0.020882976826586297,-3.634387262829311,30,20260917,cost1_5x,0.055057367383503975,0.017076716932079794,-0.05475429516898833
behavior_uniform,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.002663716320508411,0.0001791077095793861,-0.02220295689323607,-3.871477236864485,30,20260917,cost2x,0.05598161097181664,0.01712577240325382,-0.05598161097181664
behavior_uniform,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.003327693905440013,0.00017904843445254882,-0.02352138869964803,-4.091852111006761,30,20260917,extreme25bp,0.05720752020870312,0.017174818722498115,-0.05720752020870312
behavior_uniform,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0013298758856862714,0.0001798202519680812,-0.01874392128460226,-4.429024177753082,30,20260917,delay1bar,0.07627493672742369,0.015833104072316567,-0.07429052883469711
behavior_uniform,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,30,0,0.0,3,0.010607879961845765,0.0004703147957547229,0.04401950138122325,0.5151213697590928,30,20260917,partial50pct,0.13157286287226888,0.0092622869513074,-0.08360186236242262
behavior_uniform,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0013588725482360376,0.0001709017178439327,-0.018189718108957767,-3.305412803507231,30,20260917,missed10pct,0.054796254670863576,0.017027652316665105,-0.053509724949627024
behavior_uniform,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0013326477287809028,0.00017916697030069396,-0.020901538227252763,-3.6317011067332006,30,20260917,impact10bp,0.055054691876026185,0.017077202916965167,-0.05472697993583098
behavior_uniform,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,0,30,1.0,3,0.0013497806095759104,0.000358465543083276,-0.019922829675890864,-3.4642857261835096,30,20260917,funding2x,0.0545957520755912,0.01701878700946861,-0.053239714634791935
behavior_clone,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,24,6,0.2,3,0.0005817827938869512,0.006604438657548437,-0.024879923842651523,-0.3444656180117857,30,20260917,base,0.2536262285276687,0.020154794533073617,-0.2336719329308511
behavior_clone,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,23,7,0.23333333333333334,3,0.0008625838083223143,0.00653457184484869,-0.029787527688698377,-0.601356345251435,30,20260917,cost1_5x,0.25413103924711133,0.020181010264308144,-0.23435749022347918
behavior_clone,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,23,7,0.23333333333333334,3,0.0011495993246881582,0.0065317275353330845,-0.03035467555848343,-0.6152847390720387,30,20260917,cost2x,0.2546355612991782,0.02020722698023754,-0.23504247226869734
behavior_clone,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,23,7,0.23333333333333334,3,0.0014363590194886788,0.006528884662829984,-0.030921312106609138,-0.6292069905262021,30,20260917,extreme25bp,0.25513979483492555,0.020233444681241025,-0.23572687954399096
behavior_clone,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,23,7,0.23333333333333334,3,0.0005785099219465887,0.006613442116971069,-0.027951566156197108,-0.6613890579948342,30,20260917,delay1bar,0.22443081637538065,0.021366940826795872,-0.20010480682325893
behavior_clone,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,23,7,0.23333333333333334,3,0.0003952828141003195,0.006589011634323861,-0.03062523550498888,-0.6476517685143661,30,20260917,partial50pct,0.251668576397307,0.01956499111150259,-0.23366866548646537
behavior_clone,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,23,7,0.23333333333333334,3,0.0005574207234468512,0.006546479107362119,-0.029470405799949594,-0.5843506217938421,30,20260917,missed10pct,0.2537864588640827,0.0201613076564416,-0.23404724643497943
behavior_clone,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,23,7,0.23333333333333334,3,0.0005751992487102301,0.006536126542890224,-0.02949130820755968,-0.594887538046987,30,20260917,impact10bp,0.2539841829470788,0.02018316384098602,-0.2341477931739746
behavior_clone,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,24,6,0.2,3,0.0005857134224344699,0.013439117661459268,-0.01885182719515501,-0.14521916660898015,30,20260917,funding2x,0.2513678847011078,0.02004643189517248,-0.23008476544224055
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,16,14,0.4666666666666667,6,0.0020159721169615862,-0.0010568509485976716,-0.029865299908012267,-0.5764517202715942,30,11,base,0.1616574541499486,0.0186981995509125,-0.1399788547376134
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,16,14,0.4666666666666667,6,0.0030184887891653318,-0.0010555484812191688,-0.03183872006086885,-0.655139957290854,30,11,cost1_5x,0.16182711959735752,0.018713273347852843,-0.14047422766986395
ppo,Stopped paths have different endpoints; these descriptive aggregates cannot establish relative economic superiority.,16,14,0.4666666666666667,6,0.004031637289826989,-0.0010448562250615497,-0.035073092943073585,-0.7090162461321763,30,11,cost2x,0.1621862288216115,0.018728350301045294,-0.1409693657361092
